epoch,solarRadiationHigh,winddirAvg,humidityAvg,metric.tempAvg,metric.windspeedAvg,metric.windgustHigh,metric.dewptAvg,metric.pressureMin,metric.precipTotal
1734907800,900.0,158.0,76.0,10.2,4.8,14.5,6.1,1014.12,0.0
1734908100,900.0,135.0,75.0,10.1,6.4,17.7,5.9,1014.09,0.0
1734908400,900.0,270.0,76.0,10.0,14.5,25.7,5.9,1014.09,0.0
1734908700,900.0,180.0,76.0,9.9,14.5,30.6,5.8,1014.05,0.0
1734909000,899.0,270.0,76.0,9.8,14.5,25.7,5.8,1014.05,0.0
1734909300,899.0,248.0,76.0,9.8,16.1,25.7,5.7,1013.88,0.0
1734909600,899.0,158.0,77.0,9.8,4.8,11.3,5.9,1013.92,0.0
1734909900,900.0,225.0,77.0,9.7,9.7,24.1,5.8,1013.88,0.0
1734910200,900.0,158.0,77.0,9.7,8.0,17.7,5.8,1014.09,0.0
1734910500,900.0,158.0,78.0,9.6,6.4,14.5,5.9,1014.02,0.0
1734910800,900.0,225.0,77.0,9.6,8.0,22.5,5.7,1014.02,0.0
1734911100,900.0,158.0,78.0,9.5,8.0,19.3,5.8,1013.88,0.0
1734911400,901.0,158.0,77.0,9.4,9.7,20.9,5.6,1014.09,0.0
1734911700,900.0,225.0,77.0,9.4,9.7,22.5,5.6,1014.02,0.0
1734912000,900.0,135.0,78.0,9.3,11.3,22.5,5.7,1013.99,0.0
1734912300,902.0,158.0,79.0,9.3,4.8,16.1,5.8,1013.99,0.0
1734912600,902.0,158.0,79.0,9.2,9.7,24.1,5.8,1013.88,0.0
1734912900,902.0,135.0,79.0,9.2,12.9,25.7,5.7,1013.99,0.0
1734913200,900.0,225.0,79.0,9.1,6.4,14.5,5.7,1014.05,0.0
1734913500,900.0,135.0,79.0,9.1,4.8,12.9,5.7,1014.12,0.0
1734913800,900.0,270.0,79.0,9.1,6.4,22.5,5.6,1014.19,0.0
1734914100,900.0,270.0,79.0,9.0,4.8,14.5,5.6,1014.12,0.0
1734914400,900.0,135.0,79.0,8.9,6.4,14.5,5.5,1014.19,0.0
1734914700,900.0,135.0,79.0,8.8,8.0,17.7,5.4,1014.36,0.0
1734915000,902.0,158.0,80.0,8.8,6.4,19.3,5.5,1014.26,0.0
1734915300,902.0,45.0,80.0,8.7,6.4,16.1,5.4,1014.29,0.0
1734915600,902.0,158.0,79.0,8.6,8.0,16.1,5.2,1014.33,0.0
1734922800,902.0,45,84.0,7.9,8.0,14.5,5.4,1013.55,0.0
1734923100,902.0,45,85.0,7.8,8.0,19.3,5.4,1013.55,0.0
1734923400,902.0,0,83.0,8.1,14.5,37.0,5.3,1013.34,0.0
1734923700,903.0,22,84.0,8.1,14.5,37.0,5.6,1013.55,0.0
1734924000,904.0,45,84.0,7.9,6.4,20.9,5.4,1013.44,0.0
1734924300,902.0,45,85.0,7.8,11.3,27.4,5.4,1013.41,0.0
1734924600,902.0,68,83.0,8.0,6.4,16.1,5.3,1013.78,0.0
1734924900,902.0,338,83.0,8.1,17.7,32.2,5.3,1013.75,0.0
1734925200,904.0,315,84.0,8.1,20.9,32.2,5.5,1013.65,0.0
1734925500,904.0,22,82.0,8.2,9.7,24.1,5.3,1013.65,0.0
1734925800,904.0,292,83.0,8.2,19.3,41.8,5.4,1013.58,0.0
1734926100,904.0,22,84.0,8.1,9.7,25.7,5.6,1013.75,0.0
1734926400,903.0,22,85.0,7.9,9.7,16.1,5.5,1013.61,0.0
1734926700,902.0,0,86.0,7.9,8.0,12.9,5.7,1013.85,0.0
1734927000,902.0,270,86.0,7.8,6.4,12.9,5.6,1013.82,0.0
1734927300,902.0,45,85.0,7.9,9.7,25.7,5.5,1013.65,0.0
1734927600,902.0,45,85.0,7.8,9.7,16.1,5.4,1013.72,0.0
1734927900,902.0,315,83.0,8.0,8.0,19.3,5.3,1013.68,0.0
1734928200,904.0,135,82.0,8.1,8.0,19.3,5.2,1013.55,0.0
1734928500,904.0,45,84.0,7.9,9.7,16.1,5.4,1013.51,0.0
1734928800,903.0,45,87.0,7.8,4.8,8.0,5.8,1013.61,0.0
1734929100,902.0,45,87.0,7.6,6.4,9.7,5.6,1013.61,0.0
1734929400,902.0,135,89.0,7.6,1.6,6.4,5.8,1013.65,0.0
1734929700,902.0,112,89.0,7.4,1.6,8.0,5.8,1013.55,0.0
1734930000,901.0,158,85.0,7.6,8.0,22.5,5.2,1013.55,0.0
1734930300,903.0,45,83.0,7.8,11.3,30.6,5.1,1013.41,0.0
1734930600,905.0,158,81.0,7.9,12.9,30.6,4.9,1013.58,0.0
1734930900,905.0,45,83.0,7.9,6.4,17.7,5.2,1013.51,0.0
1734931200,905.0,45,80.0,7.9,8.0,20.9,4.7,1013.48,0.0
1734931500,904.0,22,85.0,7.7,8.0,19.3,5.3,1013.48,0.0
1734931800,902.0,45,85.0,7.4,8.0,17.7,5.1,1013.34,0.0
1734932100,902.0,45,86.0,7.4,3.2,9.7,5.3,1013.44,0.0
1734932400,902.0,135,87.0,7.4,1.6,6.4,5.4,1013.41,0.0
1734932700,902.0,45,87.0,7.3,3.2,9.7,5.3,1013.51,0.0
1734933000,902.0,158,89.0,7.2,8.0,9.7,5.5,1013.48,0.0
1734933300,902.0,135,88.0,7.2,3.2,6.4,5.3,1013.48,0.0
1734933600,904.0,135,87.0,7.2,8.0,17.7,5.2,1013.44,0.0
1734933900,904.0,45,85.0,7.3,6.4,17.7,5.0,1013.44,0.0
1734934200,905.0,158,86.0,7.3,4.8,9.7,5.2,1013.61,0.0
1734934500,906.0,158,82.0,7.3,12.9,30.6,4.4,1013.31,0.0
1734934800,905.0,158,85.0,7.3,11.3,17.7,4.9,1013.38,0.0
1734935100,905.0,135,83.0,7.3,6.4,14.5,4.6,1013.28,0.0
1734935400,905.0,180,83.0,7.3,6.4,16.1,4.6,1013.34,0.0
1734935700,904.0,225,83.0,7.3,6.4,16.1,4.6,1013.44,0.0
1734936000,904.0,158,83.0,7.3,8.0,17.7,4.6,1013.48,0.0
1734936300,904.0,158,82.0,7.3,12.9,27.4,4.4,1013.28,0.0
1734936600,904.0,22,82.0,7.3,6.4,16.1,4.4,1013.24,0.0
1734936900,903.0,248,83.0,7.3,3.2,8.0,4.6,1013.38,0.0
1734937200,902.0,292,82.0,7.3,6.4,14.5,4.4,1013.28,0.0
1734937500,902.0,180,82.0,7.2,16.1,27.4,4.3,1013.41,0.0
1734937800,902.0,180,82.0,7.2,4.8,17.7,4.3,1013.31,0.0
1734938100,902.0,0,82.0,7.1,9.7,17.7,4.2,1013.31,0.0
1734938400,900.0,0,83.0,7.1,9.7,20.9,4.4,1013.48,0.0
1734938700,900.0,135,80.0,7.1,8.0,24.1,3.8,1013.28,0.0
1734939000,901.0,180,80.0,7.0,6.4,16.1,3.8,1013.34,0.0
1734939300,902.0,158,79.0,7.0,12.9,29.0,3.6,1013.38,0.0
1734939600,902.0,180,78.0,7.0,9.7,25.7,3.4,1013.38,0.0
1734939900,902.0,158,78.0,6.9,6.4,17.7,3.4,1013.34,0.0
1734940200,902.0,158,77.0,6.9,4.8,16.1,3.1,1013.44,0.0
1734940500,902.0,68,81.0,6.8,6.4,11.3,3.7,1013.65,0.0
1734940800,900.0,22,86.0,6.6,9.7,16.1,4.4,1013.44,0.0
1734941100,900.0,45,81.0,6.6,6.4,14.5,3.6,1013.58,0.0
1734941400,900.0,0,83.0,6.6,3.2,11.3,3.9,1013.65,0.0
1734941700,900.0,338,78.0,6.7,9.7,17.7,3.1,1013.72,0.0
1734942000,902.0,0,78.0,6.7,12.9,24.1,3.2,1013.65,0.0
1734942300,904.0,180,79.0,6.7,4.8,12.9,3.3,1013.68,0.0
1734942600,902.0,135,79.0,6.6,6.4,19.3,3.2,1013.92,0.0
1734942900,903.0,180,78.0,6.6,17.7,35.4,3.1,1013.88,0.0
1734943200,904.0,158,79.0,6.5,14.5,30.6,3.1,1013.92,0.0
1734943500,904.0,158,81.0,6.3,9.7,14.5,3.3,1013.95,0.0
1734943800,904.0,158,79.0,6.3,12.9,17.7,2.9,1013.75,0.0
1734944100,903.0,315,79.0,6.3,4.8,11.3,2.9,1013.88,0.0
1734944400,902.0,225,79.0,6.3,8.0,25.7,2.9,1013.95,0.0
1734944700,901.0,225,78.0,6.4,12.9,25.7,2.8,1013.99,0.0
1734945000,902.0,135,80.0,6.3,6.4,20.9,3.1,1014.12,0.0
1734945300,902.0,158,83.0,6.1,6.4,16.1,3.4,1014.12,0.0
1734945600,901.0,158,84.0,5.9,6.4,16.1,3.4,1014.29,0.0
1734945900,900.0,158,79.0,6.0,14.5,32.2,2.6,1014.29,0.0
1734946200,902.0,158,81.0,6.0,9.7,17.7,3.0,1014.36,0.0
1734946500,903.0,135,82.0,5.8,9.7,16.1,3.0,1014.36,0.0
1734946800,904.0,158,79.0,5.9,14.5,41.8,2.6,1014.36,0.0
1734947100,905.0,158,76.0,6.1,25.7,40.2,2.2,1014.46,0.0
1734947400,907.0,135,76.0,6.1,19.3,35.4,2.2,1014.39,0.0
1734947700,907.0,158,77.0,6.1,14.5,30.6,2.3,1014.73,0.0
1734948000,907.0,158,77.0,6.0,9.7,20.9,2.3,1014.87,0.0
1734948300,905.0,158,76.0,5.9,16.1,32.2,2.1,1014.97,0.0
1734948600,905.0,158,76.0,5.9,17.7,30.6,2.1,1014.9,0.0
1734948900,906.0,135,77.0,5.9,22.5,45.1,2.2,1014.97,0.0
1734949200,905.0,225,76.0,5.9,14.5,25.7,2.1,1015.24,0.0
1734949500,905.0,158,75.0,6.0,16.1,30.6,1.9,1015.17,0.0
1734949800,905.0,158,76.0,6.0,9.7,29.0,2.1,1015.04,0.0
1734950100,905.0,135,73.0,6.1,14.5,32.2,1.6,1015.14,0.0
1734950400,906.0,158,73.0,6.1,20.9,33.8,1.6,1015.1,0.0
1734950700,908.0,158,72.0,6.1,9.7,19.3,1.4,1015.37,0.0
1734951000,907.0,22,77.0,6.1,3.2,9.7,2.4,1015.54,0.0
1734951300,907.0,158,71.0,6.1,19.3,38.6,1.3,1015.54,0.0
1734951600,906.0,135,73.0,6.2,9.7,29.0,1.7,1015.65,0.0
1734951900,905.0,158,70.0,6.2,17.7,40.2,1.2,1015.58,0.0
1734952200,907.0,135,72.0,6.2,17.7,37.0,1.5,1015.71,0.0
1734952500,905.0,135,71.0,6.2,4.8,11.3,1.3,1015.78,0.0
1734952800,905.0,158,71.0,6.2,6.4,20.9,1.3,1015.78,0.0
1734953100,906.0,158,71.0,6.2,12.9,25.7,1.3,1015.88,0.0
1734953400,906.0,158,72.0,6.2,8.0,22.5,1.5,1016.02,0.0
1734953700,905.0,135,72.0,6.2,14.5,33.8,1.5,1016.22,0.0
1734954000,905.0,158,73.0,6.1,14.5,53.1,1.6,1016.09,0.0
1734954300,905.0,158,73.0,6.1,16.1,53.1,1.6,1016.39,0.0
1734954600,904.0,180,73.0,6.0,17.7,33.8,1.6,1016.32,0.0
1734954900,904.0,158,73.0,6.1,12.9,30.6,1.6,1016.36,0.0
1734955200,904.0,135,74.0,6.1,11.3,29.0,1.8,1016.26,0.0
1734955500,905.0,158,74.0,6.1,9.7,30.6,1.8,1016.49,0.0
1734955800,905.0,180,75.0,6.1,12.9,30.6,2.0,1016.59,0.0
1734956100,905.0,135,75.0,6.1,14.5,29.0,2.0,1016.59,0.0
1734956400,908.0,135,74.0,6.4,12.9,25.7,2.1,1016.9,0.0
1734956700,911.0,292,73.0,6.4,11.3,27.4,1.9,1017.07,0.0
1734957000,907.0,180,75.0,6.3,17.7,35.4,2.2,1017.1,0.0
1734957300,905.0,180,74.0,6.3,19.3,40.2,2.1,1017.07,0.0
1734957600,906.0,202,74.0,6.3,22.5,46.7,2.1,1017.03,0.0
1734957900,907.0,158,74.0,6.6,11.3,35.4,2.3,1017.31,0.0
1734958200,910.0,158,72.0,6.7,12.9,35.4,2.1,1017.27,0.0
1734958500,908.0,180,72.0,6.6,19.3,38.6,1.9,1017.34,0.0
1734958800,905.0,225,72.0,6.6,16.1,33.8,1.9,1017.37,0.0
1734959100,903.0,158,73.0,6.5,17.7,37.0,2.0,1017.27,0.0
1734959400,900.0,135,71.0,6.6,12.9,29.0,1.7,1017.34,0.0
1734959700,900.0,158,70.0,6.6,16.1,38.6,1.5,1017.2,0.0
1734960000,900.0,270,71.0,6.7,8.0,27.4,1.8,1017.24,0.0
1734960300,900.0,202,69.0,6.6,17.7,33.8,1.3,1017.37,0.0
1734960600,899.0,135,69.0,6.6,14.5,32.2,1.3,1017.34,0.0
1734960900,903.0,112,70.0,7.0,9.7,22.5,1.9,1017.2,0.0
1734961200,907.0,158,68.0,6.7,17.7,33.8,1.2,1017.37,0.0
1734961500,907.0,45,69.0,7.1,6.4,14.5,1.8,1017.2,0.0
1734961800,908.0,68,68.0,7.8,4.8,14.5,2.2,1017.58,0.0
1734962100,912.0,292,66.0,7.2,16.1,30.6,1.3,1017.58,0.0
1734962400,905.0,248,68.0,7.0,8.0,16.1,1.5,1017.64,0.0
1734962700,902.0,158,67.0,7.2,8.0,19.3,1.5,1017.78,0.0
1734963000,908.0,158,66.0,7.8,4.8,12.9,1.9,1017.91,0.0
1734963300,914.0,45,66.0,8.4,9.7,22.5,2.4,1017.54,0.0
1734963600,914.0,45,67.0,9.4,8.0,17.7,3.6,1017.81,0.0
1734963900,916.0,135,61.0,9.3,12.9,33.8,2.2,1017.91,0.0
1734964200,912.0,180,62.0,8.4,14.5,32.2,1.6,1018.22,0.0
1734964500,905.0,202,64.0,8.2,12.9,24.1,1.8,1018.25,0.0
1734964800,897.0,225,63.0,8.3,11.3,20.9,1.7,1018.32,0.0
1734965100,896.0,292,66.0,8.4,11.3,27.4,2.4,1018.35,0.0
1734965400,900.0,158,63.0,8.9,9.7,24.1,2.2,1018.46,0.0
1734965700,905.0,135,64.0,8.7,11.3,35.4,2.3,1018.56,0.0
1734966000,906.0,112,61.0,9.2,6.4,19.3,2.1,1018.46,0.0
1734966300,904.0,338,65.0,9.2,9.7,30.6,2.9,1018.46,0.0
1734966600,905.0,135,59.0,9.8,11.3,29.0,2.2,1018.59,0.0
1734966900,906.0,158,60.0,9.7,8.0,25.7,2.3,1018.25,0.0
1734967200,906.0,68,64.0,10.5,4.8,14.5,4.0,1018.19,0.0
1734967500,909.0,45,61.0,11.3,6.4,20.9,4.1,1018.12,0.0
1734967800,907.0,135,59.0,10.3,12.9,27.4,2.7,1018.02,0.0
1734968100,899.0,45,62.0,10.6,14.5,30.6,3.6,1017.78,0.0
1734968400,895.0,45,62.0,10.7,9.7,19.3,3.7,1018.08,0.0
1734968700,898.0,68,60.0,11.1,8.0,17.7,3.7,1018.02,0.0
1734969000,899.0,135,59.0,10.3,11.3,20.9,2.6,1018.39,0.0
1734969300,896.0,180,61.0,9.7,14.5,27.4,2.6,1018.29,0.0
1734969600,895.0,158,62.0,9.7,12.9,29.0,2.8,1018.25,0.0
1734969900,894.0,270,61.0,9.6,14.5,30.6,2.4,1018.02,0.0
1734970200,892.0,0,65.0,9.9,8.0,22.5,3.7,1018.29,0.0
1734970500,899.0,45,62.0,11.2,8.0,19.3,4.2,1018.35,0.0
1734970800,904.0,45,62.0,11.3,16.1,32.2,4.3,1017.88,0.0
1734971100,899.0,22,57.0,10.9,11.3,24.1,2.8,1018.19,0.0
1734971400,896.0,22,58.0,10.9,11.3,20.9,2.9,1018.29,0.0
1734971700,898.0,45,59.0,11.1,9.7,25.7,3.4,1018.15,0.0
1734972000,898.0,45,58.0,11.3,12.9,24.1,3.3,1018.29,0.0
1734972300,898.0,45,59.0,11.6,11.3,24.1,3.8,1018.42,0.0
1734972600,900.0,135,56.0,11.6,9.7,22.5,3.1,1018.59,0.0
1734972900,900.0,158,59.0,11.0,11.3,30.6,3.3,1018.73,0.0
1734973200,899.0,292,59.0,11.2,11.3,29.0,3.4,1018.83,0.0
1734973500,896.0,0,55.0,11.0,11.3,24.1,2.3,1019.1,0.0
1734973800,894.0,22,58.0,11.0,14.5,38.6,3.1,1019.03,0.0
1734974100,892.0,180,57.0,10.4,16.1,40.2,2.3,1019.17,0.0
1734974400,891.0,180,58.0,10.3,14.5,27.4,2.4,1019.27,0.0
1734974700,894.0,158,57.0,10.6,8.0,19.3,2.4,1019.4,0.0
1734975000,896.0,158,57.0,10.4,16.1,29.0,2.3,1019.4,0.0
1734975300,895.0,225,58.0,10.5,9.7,25.7,2.6,1019.57,0.0
1734975600,898.0,135,56.0,11.2,6.4,14.5,2.7,1019.51,0.0
1734975900,903.0,135,57.0,12.1,6.4,25.7,3.8,1019.57,0.0
1734976200,904.0,45,54.0,12.2,9.7,19.3,3.2,1019.61,0.0
1734976500,900.0,135,53.0,11.5,16.1,41.8,2.3,1019.61,0.0
1734976800,895.0,135,55.0,11.3,12.9,37.0,2.6,1019.78,0.0
1734977100,895.0,135,51.0,11.8,8.0,19.3,2.0,1019.84,0.0
1734977400,895.0,68,50.0,12.0,8.0,17.7,1.9,1019.78,0.0
1734977700,895.0,158,52.0,11.3,16.1,32.2,1.8,1019.78,0.0
1734978000,893.0,135,52.0,11.4,8.0,19.3,1.9,1019.81,0.0
1734978300,894.0,180,52.0,11.8,8.0,20.9,2.2,1019.74,0.0
1734978600,895.0,45,52.0,11.7,8.0,25.7,2.2,1019.81,0.0
1734978900,896.0,45,53.0,12.8,6.4,16.1,3.5,1019.78,0.0
1734979200,897.0,0,52.0,12.8,6.4,17.7,3.2,1019.95,0.0
1734979500,896.0,45,50.0,12.8,8.0,14.5,2.7,1019.95,0.0
1734979800,895.0,45,49.0,12.7,8.0,19.3,2.3,1019.95,0.0
1734980100,890.0,45,51.0,12.4,11.3,24.1,2.6,1019.91,0.0
1734980400,889.0,45,51.0,12.0,9.7,22.5,2.2,1019.95,0.0
1734980700,888.0,45,54.0,12.2,8.0,19.3,3.1,1019.88,0.0
1734981000,894.0,135,50.0,12.5,8.0,25.7,2.3,1020.15,0.0
1734981300,896.0,45,52.0,12.4,8.0,17.7,2.8,1020.05,0.0
1734981600,895.0,90,50.0,11.7,12.9,30.6,1.7,1020.18,0.0
1734981900,893.0,45,51.0,11.9,11.3,27.4,2.1,1020.15,0.0
1734982200,888.0,338,50.0,11.4,17.7,30.6,1.3,1020.15,0.0
1734982500,889.0,45,47.0,11.6,11.3,20.9,0.6,1020.18,0.0
1734982800,889.0,22,50.0,11.6,11.3,24.1,1.5,1020.32,0.0
1734983100,892.0,292,49.0,12.2,8.0,20.9,1.8,1020.12,0.0
1734983400,897.0,158,47.0,11.6,17.7,27.4,0.6,1020.15,0.0
1734983700,898.0,202,47.0,11.7,11.3,29.0,0.8,1020.25,0.0
1734984000,898.0,180,46.0,11.7,14.5,32.2,0.4,1020.12,0.0
1734984300,897.0,270,46.0,11.7,11.3,20.9,0.5,1020.22,0.0
1734984600,893.0,45,48.0,11.8,12.9,27.4,1.1,1020.45,0.0
1734984900,891.0,22,51.0,11.8,12.9,24.1,1.9,1020.39,0.0
1734985200,893.0,0,46.0,12.0,9.7,29.0,0.7,1020.52,0.0
1734985500,895.0,22,46.0,12.0,11.3,24.1,0.7,1020.56,0.0
1734985800,896.0,202,47.0,11.9,14.5,35.4,0.9,1020.56,0.0
1734986100,896.0,292,46.0,11.9,9.7,19.3,0.7,1020.42,0.0
1734986400,896.0,45,47.0,12.1,8.0,22.5,1.1,1020.79,0.0
1734986700,898.0,135,48.0,12.3,6.4,20.9,1.6,1020.69,0.0
1734987000,899.0,248,49.0,11.9,14.5,29.0,1.5,1020.62,0.0
1734987300,894.0,248,50.0,11.6,17.7,35.4,1.6,1020.76,0.0
1734987600,892.0,202,49.0,11.8,9.7,20.9,1.4,1020.69,0.0
1734987900,894.0,202,47.0,11.8,12.9,29.0,0.9,1020.86,0.0
1734988200,896.0,292,46.0,11.9,11.3,24.1,0.7,1020.66,0.0
1734988500,895.0,338,46.0,11.9,9.7,19.3,0.7,1020.69,0.0
1734988800,894.0,225,45.0,11.9,17.7,41.8,0.3,1020.69,0.0
1734989100,895.0,225,45.0,11.8,16.1,38.6,0.2,1020.69,0.0
1734989400,894.0,270,46.0,11.9,11.3,20.9,0.7,1020.76,0.0
1734989700,895.0,270,45.0,11.8,14.5,33.8,0.3,1020.93,0.0
1734990000,895.0,248,47.0,11.4,19.3,45.1,0.6,1021.2,0.0
1734990300,894.0,180,47.0,11.3,9.7,35.4,0.4,1021.17,0.0
1734990600,891.0,225,48.0,11.1,9.7,22.5,0.5,1021.4,0.0
1734990900,889.0,135,49.0,11.0,9.7,25.7,0.7,1021.33,0.0
1734991200,888.0,248,48.0,10.8,14.5,29.0,0.3,1021.33,0.0
1734991500,890.0,0,48.0,10.9,4.8,14.5,0.3,1021.57,0.0
1734991800,892.0,68,49.0,10.8,9.7,22.5,0.5,1021.61,0.0
1734992100,894.0,248,48.0,10.7,8.0,19.3,0.2,1021.71,0.0
1734992400,896.0,0,51.0,10.6,8.0,12.9,0.8,1021.74,0.0
1734992700,896.0,0,51.0,10.4,9.7,16.1,0.7,1021.71,0.0
1734993000,898.0,292,54.0,10.4,3.2,8.0,1.5,1021.74,0.0
1734993300,897.0,22,52.0,10.4,1.6,8.0,0.9,1021.88,0.0
1734993600,898.0,22,54.0,10.1,9.7,19.3,1.2,1021.84,0.0
1734993900,899.0,0,53.0,10.3,17.7,32.2,1.1,1021.91,0.0
1734994200,902.0,0,53.0,10.3,9.7,19.3,1.2,1022.01,0.0
1734994500,903.0,180,51.0,10.3,6.4,17.7,0.6,1021.98,0.0
1734994800,902.0,0,52.0,10.2,9.7,19.3,0.8,1022.01,0.0
1734995100,902.0,45,51.0,10.1,6.4,16.1,0.4,1022.11,0.0
1734995400,901.0,135,51.0,10.1,8.0,17.7,0.4,1022.18,0.0
1734995700,902.0,225,52.0,10.1,11.3,32.2,0.7,1022.18,0.0
1734996000,902.0,158,49.0,10.1,9.7,27.4,-0.2,1022.11,0.0
1734996300,902.0,248,48.0,10.1,11.3,24.1,-0.4,1022.11,0.0
1734996600,903.0,158,50.0,9.9,16.1,27.4,0.0,1022.28,0.0
1734996900,902.0,202,50.0,9.8,17.7,35.4,-0.2,1022.42,0.0
1734997200,902.0,248,49.0,9.8,20.9,29.0,-0.4,1022.38,0.0
1734997500,902.0,202,49.0,9.8,17.7,25.7,-0.4,1022.25,0.0
1734997800,902.0,180,47.0,9.9,19.3,30.6,-0.8,1022.38,0.0
1734998100,902.0,180,46.0,10.1,17.7,30.6,-1.1,1022.52,0.0
1734998400,902.0,180,47.0,10.0,14.5,24.1,-0.8,1022.59,0.0
1734998700,902.0,180,47.0,10.0,22.5,35.4,-0.8,1022.55,0.0
1734999000,904.0,180,46.0,10.0,24.1,33.8,-1.1,1022.55,0.0
1734999300,904.0,225,45.0,9.9,17.7,33.8,-1.4,1022.55,0.0
1734999600,904.0,225,46.0,10.1,19.3,29.0,-1.1,1022.76,0.0
1734999900,904.0,180,38.0,10.7,16.1,29.0,-3.0,1022.82,0.0
1735000200,905.0,45,45.0,10.7,8.0,22.5,-0.8,1022.82,0.0
1735000500,902.0,45,48.0,9.7,8.0,12.9,-0.8,1022.96,0.0
1735000800,898.0,338,49.0,9.4,8.0,11.3,-0.8,1022.99,0.0
1735001100,896.0,0,49.0,9.3,6.4,14.5,-0.9,1023.16,0.0
1735001400,897.0,315,51.0,9.1,19.3,27.4,-0.5,1023.13,0.0
1735001700,899.0,315,50.0,9.2,14.5,22.5,-0.7,1023.33,0.0
1735002000,900.0,180,48.0,9.1,8.0,17.7,-1.3,1023.4,0.0
1735009200,907.0,158.0,25.0,11.3,14.5,22.5,-8.0,1024.31,0.0
1735009500,907.0,45.0,43.0,9.8,8.0,12.9,-2.2,1024.45,0.0
1735009800,899.0,0.0,41.0,9.4,1.6,6.4,-3.2,1024.38,0.0
1735010100,895.0,270.0,33.0,9.4,3.2,8.0,-6.0,1024.45,0.0
1735010400,896.0,0.0,47.0,9.2,6.4,12.9,-1.5,1024.55,0.0
1735010700,895.0,315.0,41.0,8.8,4.8,12.9,-3.7,1024.69,0.0
1735011000,895.0,315.0,42.0,8.9,3.2,6.4,-3.3,1024.65,0.0
1735011300,895.0,270.0,34.0,9.2,4.8,9.7,-5.8,1024.65,0.0
1735011600,900.0,158.0,26.0,10.7,12.9,24.1,-8.0,1024.55,0.0
1735011900,908.0,158.0,23.0,11.3,11.3,22.5,-9.1,1024.69,0.0
1735012200,912.0,22.0,37.0,10.7,6.4,20.9,-3.4,1024.48,0.0
1735012500,907.0,180.0,23.0,10.6,9.7,25.7,-9.7,1024.55,0.0
1735012800,908.0,158.0,22.0,11.4,14.5,27.4,-9.5,1024.62,0.0
1735013100,913.0,158.0,32.0,11.6,11.3,27.4,-4.5,1024.62,0.0
1735013400,911.0,0.0,37.0,10.6,4.8,9.7,-3.5,1024.69,0.0
1735013700,903.0,315.0,36.0,9.8,3.2,8.0,-4.6,1024.65,0.0
1735014000,898.0,338.0,36.0,9.6,1.6,6.4,-4.7,1024.86,0.0
1735014300,896.0,338.0,37.0,9.4,3.2,6.4,-4.5,1024.86,0.0
1735014600,896.0,338.0,34.0,9.4,3.2,6.4,-5.7,1024.72,0.0
1735014900,896.0,338.0,31.0,9.6,3.2,6.4,-6.7,1024.59,0.0
1735015200,900.0,158.0,34.0,9.9,4.8,11.3,-5.2,1024.45,0.0
1735015500,903.0,248.0,35.0,9.6,3.2,11.3,-5.2,1024.38,0.0
1735015800,901.0,292.0,30.0,9.6,3.2,6.4,-7.2,1024.38,0.0
1735016100,902.0,315.0,36.0,9.7,4.8,8.0,-4.6,1024.31,0.0
1735016400,904.0,270.0,25.0,10.1,4.8,11.3,-9.1,1024.28,0.0
1735016700,905.0,270.0,23.0,10.4,3.2,11.3,-9.8,1024.38,0.0
1735017000,906.0,292.0,34.0,10.2,3.2,6.4,-4.9,1024.18,0.0
1735017300,904.0,,35.0,9.8,0.0,1.6,-4.9,1024.21,0.0
1735017600,900.0,45.0,34.0,9.7,3.2,6.4,-5.4,1024.21,0.0
1735017900,900.0,45.0,37.0,9.5,1.6,4.8,-4.4,1024.18,0.0
1735018200,900.0,270.0,35.0,9.3,3.2,8.0,-5.3,1024.25,0.0
1735018500,901.0,270.0,34.0,9.4,4.8,9.7,-5.6,1024.31,0.0
1735018800,902.0,270.0,33.0,9.4,3.2,4.8,-6.0,1024.45,0.0
1735019100,904.0,292.0,35.0,9.4,3.2,4.8,-5.3,1024.38,0.0
1735019400,903.0,270.0,33.0,9.3,4.8,6.4,-6.1,1024.35,0.0
1735019700,904.0,270.0,34.0,9.3,1.6,4.8,-5.7,1024.28,0.0
1735020000,902.0,270.0,32.0,9.2,3.2,6.4,-6.6,1024.21,0.0
1735020300,902.0,,33.0,9.2,0.0,4.8,-6.2,1024.01,0.0
1735020600,899.0,270.0,32.0,9.1,1.6,3.2,-6.7,1023.87,0.0
1735020900,898.0,270.0,34.0,9.1,1.6,3.2,-5.9,1023.91,0.0
1735021200,898.0,,36.0,8.9,0.0,3.2,-5.3,1023.87,0.0
1735021500,896.0,180.0,39.0,8.6,1.6,6.4,-4.6,1024.01,0.0
1735021800,893.0,180.0,44.0,8.4,3.2,4.8,-3.2,1024.01,0.0
1735022100,893.0,180.0,48.0,8.1,1.6,4.8,-2.2,1024.08,0.0
1735022400,892.0,225.0,37.0,7.9,1.6,4.8,-5.8,1024.11,0.0
1735022700,895.0,315.0,37.0,8.2,3.2,4.8,-5.7,1023.98,0.0
1735023000,899.0,315.0,37.0,8.2,3.2,4.8,-5.7,1023.94,0.0
1735023300,902.0,270.0,38.0,8.2,3.2,9.7,-5.3,1023.77,0.0
1735023600,903.0,,38.0,8.2,0.0,3.2,-5.3,1023.81,0.0
1735023900,900.0,248.0,37.0,8.2,3.2,4.8,-5.7,1023.98,0.0
